ID,AspectTerms,Opinions,Polarities,Categories,Review
1868,_,很亲和,0,使用体验,敏 感 肌 可 用 ， 很 亲 和 ， 很 好 用 ！
1162,_,有点白,0,功效,一 直 用 这 个 牌 子 的 护 肤 品 ， 很 不 错 ， 第 一 次 用 这 个 隔 离 霜 ， 有 点 白 ， 估 计 适 合 偏 黄 肤 色
611,_,不假白,0,功效,第 二 次 购 买 了 ， 好 用 。 服 帖 保 湿 ， 不 假 白 。
2706,_,很好用,0,整体,很 好 用 的 隔 离 ， 老 顾 客 了
3142,补水效果,特别棒,0,功效,很 好 用 ， 一 次 性 买 了 三 包 ， 补 水 效 果 特 别 棒
325,_,好评,0,整体,* * 发 货 送 货 很 快 ， 服 务 态 度 很 好 ， 质 量 值 得 信 赖 ， 好 评 ！
3168,_,太合适了,0,整体,颜 色 选 错 了 ， 懒 得 换 了 ， 用 着 还 可 以 ！ 最 主 要 的 是 太 合 适 了 ！
1462,_,喜欢,0,整体,买 回 来 就 用 了 ， 很 好 喜 欢
837,_,挺好的,2,整体,之 前 买 过 一 次 用 的 挺 好 的 ， 这 次 又 囤 了 & 瓶 ， 隔 离 霜 很 轻 薄 ， 质 量 很 好 的 。
3092,物流,点赞,0,物流,双 十 一 物 流 居 然 也 第 二 天 到 ， 必 须 点 赞
964,_,挺好的,0,整体,收 到 就 迫 不 及 待 的 打 开 用 了 ， 不 错 ， 挺 好 的
1797,_,好评,0,整体,好 评 ！ 多 次 购 买 了 。 很 好 用
2015,_,有点小贵,1,价格,就 是 有 点 小 贵
205,卸妆效果,很好,0,功效,收 到 马 上 试 了 一 下 ， 卸 妆 效 果 很 好 ， 很 干 净 ， 但 是 不 刺 激 皮 肤 ， 挺 舒 服 的 ， 脸 也 感 觉 滑 滑 的 ， 很 划 算 。
2462,_,挺好,0,整体,帮 同 事 买 的 ， 据 说 挺 好 碰 到 活 动 买 来 试 试
40,_,很好,0,整体,很 温 和 的 一 款 洗 面 奶 ， 不 紧 崩 ， 很 好
1715,_,均匀,0,功效,这 款 蛮 好 用 的 ， 显 得 皮 肤 蛮 白 的 ， ， 。 而 且 涂 在 脸 上 特 别 细 腻 均 匀 ， 你 值 得 拥 有 的 好 品 质
2558,颜色,稍微白一点,2,包装,比 自 己 皮 肤 颜 色 稍 微 白 一 点 ， 还 是 比 较 自 然 的 ， 一 点 点 可 以 用 全 脸
2291,_,不错的,0,整体,* * 送 货 很 快 ， 第 一 次 购 买 这 个 产 品 ， 包 装 很 到 位 ， 不 错 的 ！
1093,_,增白,0,功效,好 用 ， 朋 友 推 荐 的 ， 增 白 遮 瑕 ， 摸 了 隔 离 就 可 以 出 门 ， 适 合 我 这 种 懒 人
1795,_,很喜欢,0,整体,东 西 还 是 不 错 的 ， 很 喜 欢 ！ 物 流 速 度 也 快 ， 老 板 人 很 好 ， 老 板 娘 也 很 漂 亮 ， 还 送 了 小 礼 物 ！ 有 需 要 还 会 再 来 ！ 好 评
1800,精华液,很多,0,成分,此 次 活 动 超 级 合 适 ， 买 了 整 整 一 大 箱 子 ， 送 货 速 度 非 常 快 ！ 面 膜 的 精 华 液 很 多 ！ 很 好 ！
830,效果,一点不好,1,功效,效 果 一 点 不 好 。 洗 不 净 。 洗 了 脸 上 会 比 较 油 。 不 知 道 那 么 多 好 评 哪 里 来 的 。 欺 骗 消 费 者
1589,_,还可以,0,整体,擦 在 脸 上 不 泛 白 ， 不 是 特 别 油 腻 ， 还 可 以 。 防 晒 效 果 有 待 观 察 。
947,_,棒棒哒,0,整体,迫 不 及 待 的 试 用 了 一 下 ， 很 舒 服 ， 润 润 的 棒 棒 哒 ！
3160,_,蛮轻薄的,0,使用体验,用 来 试 了 一 下 ！ 感 觉 蛮 轻 薄 的 ！ 用 一 段 时 间 再 说
1612,_,实惠,0,价格,用 着 舒 服 不 错 哦 ， 还 多 送 一 个 替 换 芯 ， 实 惠 又 实 用 ， 用 完 还 会 回 购 的
2235,_,还好,0,整体,买 了 一 大 堆 ， ， 这 个 裸 粉 色 眼 影 根 本 看 不 出 来 ， 裸 粉 色 的 ， 其 他 的 都 还 好
25,味道,很好闻,0,气味,太 好 用 了 ， 味 道 也 很 好 闻 ， 大 爱 ！
1919,_,一点点,1,尺寸,礼 盒 很 精 美 ， 以 为 买 了 很 多 ， 其 实 收 到 也 就 一 点 点 ， 赠 品 很 丰 富
271,_,好用,0,整体,第 二 次 购 买 ， 好 用 用 过 肤 色 好 好 ， * * 快 ！ 服 务 好 ！
3157,_,很清爽,0,使用体验,自 然 ， 好 推 开 ， 很 清 爽 ， 油 性 皮 肤 的 福 音
471,_,很好用,0,整体,很 好 用 ， 很 喜 欢
2024,持妆效果,不错,0,功效,抖 音 种 草 总 体 来 说 还 不 错 ， 比 较 干 ， 好 皮 肤 慎 入 ， 掉 妆 比 较 慢 持 妆 效 果 不 错
699,_,是正品,0,真伪,面 膜 是 正 品 ， 真 正 的 物 美 价 廉 ， 物 流 给 力 快 递 小 哥 服 务 态 度 很 好 。 点 赞 ！ 需 要 的 请 赶 快 入 手 啦 ！
1969,_,有点胶味,1,气味,不 好 用 ， 有 点 胶 味
1388,_,很好,0,整体,宝 贝 质 量 很 好 ， * * 速 度 快 ， 以 后 会 再 回 购 ， 现 囤 货
2770,_,不错,0,整体,可 以 ， 不 错 ， 物 美 价 廉 ， 值 得 拥 有
2369,_,不刺激,0,使用体验,卸 妆 水 好 用 ， 不 刺 激 ， 非 常 满 意
2816,_,好评,0,整体,只 能 说 ， 习 惯 好 评
1649,_,还可以,0,整体,之 前 有 买 过 ， 还 可 以 ， 再 来 一 次
2211,_,实惠,0,价格,老 顾 客 了 ， 超 满 意 ， 经 济 又 实 惠 。 够 用 长 时 间 了 ， 客 服 热 心 ， * * 快 递 神 速 。 赞
2282,_,很不错,0,整体,很 不 错 ， 用 完 之 后 皮 肤 感 觉 好 多 了
2885,_,不油,0,使用体验,买 了 好 多 次 了 ， 卸 妆 效 果 很 好 ， 不 油 不 粘 ， 比 较 清 爽 型 的 。 是 我 喜 欢 的 款 式 。
15,持久情况,_,1,功效,上 妆 效 果 ： 容 易 上 妆 个 人 情 况 ： 油 性 皮 肤 持 久 情 况 ： 下 午 好 像 有 点 出 油 整 体 描 述 ： 还 不 错 适 合 肤 质 ： 油 性 肤 质
702,物流,神速,0,物流,宝 贝 质 量 很 好 ， 给 全 五 分 好 评 ， 服 务 态 度 也 很 棒 ， 给 & 个 赞 ， 物 流 神 速 ， 必 须 ， 好 评 。
1906,_,很划算,0,价格,活 动 购 买 的 ， 很 划 算 东 西 很 保 湿 补 水 棒 棒 美 美 哒
2445,_,不油腻,0,使用体验,很 清 爽 ， 不 油 腻 ， 味 道 也 喜 欢 ， 因 为 我 都 是 淡 妆 ， 所 以 很 干 净 ， 买 一 送 一 ， 还 送 了 一 大 包 卸 妆 棉 ， 很 划 算
2328,_,很好,0,整体,很 好 很 喜 欢
1461,_,没有过敏,0,使用体验,功 能 性 好 ， 没 有 过 敏 的 情 况 ， 比 较 温 和 ， 价 格 实 惠
1990,快递小哥,非常给力,0,物流,商 品 收 到 非 常 不 错 ， 尤 其 是 快 递 小 哥 非 常 给 力 ， 信 任 * * 快 递
1751,_,特别好,0,整体,特 别 好 的 一 款 面 膜 ， 很 滋 润 补 水 效 果 也 不 错 ， 满 分 满 分 ， 以 后 继 续 买 ！
971,_,很好,0,整体,已 经 在 使 用 了 ， 很 满 意 ， 服 贴 不 卡 粉 ， 很 好 。 与 哈 利 勒 同 学 普 通 葡 萄 牙 语 哦 什 么 加 油 站 我 说
1202,_,非常不错,0,整体,面 膜 看 起 来 非 常 不 错 ， 味 道 好 闻 。
652,_,超级好用,0,整体,超 级 好 用 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ？ ？ ？ ？ ？
1489,_,好评,0,整体,必 须 好 评 呀 ， * * * 隔 离 本 身 就 很 好 用 ， 买 了 两 瓶 赠 了 好 多 赠 品 ， 我 都 惊 讶 了 ， 太 感 谢 了 ， 卸 妆 水 能 用 好 久 了
94,服务态度,好,0,服务,好 用 ， 服 务 态 度 好
286,_,不假白,0,功效,挺 好 闻 的 ， 不 假 白 亮 肤 滋 润 ， 第 一 次 买 到 那 么 好 的 隔 离 霜 。
2540,_,挺好的,0,整体,一 直 用 。 很 好 ， 喜 欢 ， 还 送 了 抱 枕 ， 挺 好 的 ， 用 完 ， 在 来 买 。 呵 呵 ， 好 评
1762,物流,真快,0,物流,物 流 真 快 ， 宝 贝 收 到 了 真 的 是 很 划 算 ， 用 完 了 ， 还 会 再 光 顾
831,客服态度,也很好,0,服务,很 不 错 的 面 膜 ， 很 喜 欢 ， * * 优 惠 活 动 很 给 力 ， 客 服 态 度 也 很 好
253,水分,不是很足,1,成分,水 分 不 是 很 足 ， ， ，
328,香味,特别好闻,0,气味,朋 友 推 荐 的 这 款 ， 第 一 次 使 用 ， 很 清 爽 保 湿 ， 有 一 点 淡 淡 的 香 味 ， 特 别 好 闻
1145,保湿效果,一般,2,功效,总 体 不 错 ， 保 湿 效 果 一 般
271,_,快,0,物流,第 二 次 购 买 ， 好 用 用 过 肤 色 好 好 ， * * 快 ！ 服 务 好 ！
3097,包装,简陋,1,包装,包 装 简 陋 一 点 小 样 都 没 送
3229,_,透气,0,使用体验,这 面 膜 还 挺 好 用 的 ， 连 续 用 了 两 片 补 水 棒 棒 的 ， 最 主 要 的 是 蚕 丝 面 料 ， 轻 薄 透 气 。
856,_,保湿,0,功效,之 前 一 直 用 这 款 隔 离 ， 保 湿 不 干 ， 经 济 实 惠
898,清洁效果,很好,0,功效,清 洁 效 果 很 好 ， 方 便 快 捷
205,_,滑滑的,0,使用体验,收 到 马 上 试 了 一 下 ， 卸 妆 效 果 很 好 ， 很 干 净 ， 但 是 不 刺 激 皮 肤 ， 挺 舒 服 的 ， 脸 也 感 觉 滑 滑 的 ， 很 划 算 。
1571,_,比较喜欢,0,整体,* * * 面 膜 是 之 前 朋 友 推 荐 的 ， 比 较 喜 欢 那 个 炭 黑 面 膜 ， 感 觉 挺 补 水 的 ， 昨 天 晚 上 用 了 感 觉 皮 肤 水 嫩 的
2860,_,很喜欢,0,整体,容 易 抹 开 ， 很 滋 润 ， 已 多 次 购 买 ！ 很 喜 欢 这 款 隔 离 霜 ！
2895,价钱,优惠,0,价格,价 钱 优 惠 ， 看 着 还 不 错 ， 这 次 屯 了 不 少 ， 希 望 是 正 品
906,_,很接近肤色,0,功效,自 然 ， 不 卡 粉 ， 很 接 近 肤 色 ， 满 意
731,_,大爱,0,整体,超 级 好 用 ， 比 我 的 * * * 补 水 还 强 ， 大 爱
1410,_,真心划算,0,价格,真 心 划 算 ， 据 说 是 挺 不 错 的 ！ 可 以 试 用 一 下 哈
1068,_,挺快,0,物流,一 直 用 * * * 产 品 ， 挺 好 不 错 ， 刚 拍 的 时 候 说 正 在 补 货 ， 不 过 到 的 也 挺 快
2792,_,正品,0,真伪,像 正 品 的 ， 挺 好
3141,遮瑕,是假,1,功效,量 不 多 这 么 一 小 瓶 。 遮 瑕 是 假 提 亮 肤 色 是 真 使 用 后 皮 肤 稍 微 干 燥 。 不 过 物 流 挺 快 第 二 天 到 货 的 。
735,味道,闻着不错,0,气味,挺 好 的 ， 味 道 闻 着 不 错 ， 后 续 使 用 看 看 效 果 ，
1309,_,很喜欢,0,整体,面 膜 很 好 用 我 很 喜 欢 ， 以 后 需 要 还 会 再 来
245,_,好用,0,整体,好 用 ， 滋 润 ， 喜 欢
1545,价格,优惠,0,价格,美 美 直 播 间 里 买 的 ， 价 格 优 惠 。 我 之 前 在 这 家 店 铺 买 过 化 妆 品 ， 质 量 很 好 。 是 正 品 相 信 美 美 ， 以 后 会 继 续 关 注 的 。
1501,_,还不错啦,0,整体,还 不 错 啦 ， 挺 滋 润 补 水 的 ， 建 议 可 以 尝 试
202,_,清爽,0,使用体验,每 天 需 要 化 妆 ， 买 了 很 多 卸 妆 水 都 不 行 。 只 有 这 款 卸 妆 水 很 好 用 ， 清 爽 不 刺 激 。
2176,_,很不错,0,整体,非 常 好 ？ ！ ！ ！ 东 西 很 不 错 ！ 物 流 很 快 ！ ！ ！ 没 压 力 ！
381,_,很讨厌,1,整体,很 讨 厌 有 一 片 面 膜 破 了 ， 水 漏 了 一 袋 子
687,_,不怎么补水,1,功效,感 觉 不 怎 么 补 水 将 就 了 毕 竟 便 宜
828,透气性,比较好,0,使用体验,面 膜 蛮 轻 薄 的 ， 也 很 服 帖 ， 透 气 性 比 较 好 ， 才 刚 用 ， 还 没 看 出 效 果 ， 水 分 还 可 以 ， 总 体 满 意 ， 大 品 牌 让 人 放 心 ！
470,_,太干,1,使用体验,遮 瑕 还 好 ， 就 是 太 干
2791,_,很喜欢,0,整体,很 喜 欢 ， 第 二 次 购 买 了 ， 很 好 用
698,价格,实惠,0,价格,感 觉 还 可 以 ， 量 很 足 ， 卸 的 也 挺 干 净 ， 价 格 也 实 惠
2170,包装,好看,0,包装,一 直 用 * * * 面 膜 ， 这 次 优 惠 力 度 大 ， 包 装 好 看 ?
240,_,非常好,0,整体,非 常 好 的 商 品 ， 我 很 满 意 ， 值 得 购 买 好 评 ， 可 以 买 。
2247,物流,很快,0,物流,产 品 是 正 品 ， 物 流 很 快 ， 又 方 便 ！
637,物流,快,0,物流,包 装 精 美 ， 物 流 还 是 一 如 既 往 的 快 ， 还 没 用 过 这 个 面 膜 ， 用 过 了 再 来 评 价
1963,_,不卡粉,0,使用体验,包 装 高 档 ， 好 用 不 卡 粉 ， 遮 瑕 效 果 不 错
496,快递,太给力了,0,物流,* * 快 递 太 给 力 了 ， 昨 天 下 单 ， 今 天 收 到
499,质量,很好,0,其他,物 流 很 快 ， 一 直 用 这 个 牌 子 ， 质 量 很 好 是 正 品 ， 活 动 买 的 很 划 算 。
119,_,喜欢,0,整体,喜 欢 。 很 划 算
790,_,不错,0,整体,特 别 好 用 。 一 直 用 的 这 个 品 牌 ， 效 果 不 错 。
1012,发货速度,非常快,0,物流,发 货 速 度 非 常 快 ， 正 品 ， 还 会 继 续 回 购 ， 给 五 星 好 评
682,_,很喜欢,0,整体,很 好 ， 很 喜 欢 ， 相 信 * *
1494,_,不油腻,0,使用体验,保 湿 不 油 腻 ， 很 贴 ， 是 我 最 喜 欢 的 一 款 隔 离
1737,_,好评,0,整体,宝 贝 不 错 ， 好 评
949,_,滑滑的,0,使用体验,洗 过 脸 滑 滑 的
284,_,很好用,0,整体,很 好 用 ， 温 和 不 刺 激 ， 清 洁 力 也 不 错 ， 好 评
1841,_,好用,0,整体,东 西 一 如 既 往 的 好 用 、 一 直 支 持 * * *
2800,物流,特别快,0,物流,宝 贝 收 到 了 ， 挺 好 的 ， 物 流 也 特 别 快
351,香味,淡淡得,0,气味,这 款 气 垫 @ 真 不 错 的 ， 很 接 近 肤 色 ， 不 是 特 别 油 ， 有 淡 淡 得 香 味 ， 太 超 值 了 ， 买 一 个 送 两 个 ， 这 些 能 用 好 长 时 间
2495,物流,很快,0,物流,物 流 很 快 。 买 一 送 一 ， 超 级 实 惠 。
992,_,很好用,0,整体,非 常 好 很 喜 欢 细 腻 不 油 腻 很 好 用
2794,_,好干净,0,使用体验,好 好 好 。 脸 上 洗 的 好 干 净 ，
1254,价格,对的起,0,价格,粉 扑 好 硬 。 粉 液 也 一 般 般 啦 。 不 过 也 对 的 起 这 个 价 格 。 有 两 个 替 换 装 。
1496,_,不好上妆,1,功效,不 好 上 妆 ， 不 适 合 混 合 皮 肤 和 干 皮 ， 抹 上 脸 都 搓 泥 了 ， 一 言 难 尽 ， 有 些 失 望 ， 懒 的 退 货 了 ， 下 回 不 会 考 虑 这 款
1401,_,不错,0,整体,很 满 意 ， 使 用 感 不 错 ！ 性 价 比 不 错 。
979,_,很不错,0,整体,面 膜 用 了 好 久 才 来 评 价 ， 很 好 用 敷 过 之 后 水 水 润 润 的 ， 又 实 惠 ， 是 一 款 很 不 错 的 面 膜
1428,质量,很好,0,其他,洁 面 乳 收 到 了 ， 质 量 很 好 ， 有 一 股 淡 淡 的 香 味 ， 清 洁 效 果 也 好 ！
1843,赠品,_,0,价格,第 一 次 买 这 个 ， 送 了 赠 品 ， 但 用 着 有 点 油
550,活动,很划算,0,价格,满 意 ， 搞 活 动 双 十 一 买 的 很 划 算 ， 第 一 次 买 这 个 牌 子 的 面 膜 ， 不 知 道 效 果 怎 么 样 ，
517,_,便宜不少,0,价格,质 量 不 错 的 ， 帮 朋 友 买 的 ， 比 实 体 店 便 宜 不 少 钱 的 呀
933,_,起皮,1,使用体验,太 假 了 会 掉 粉 还 起 皮 ， 擦 了 跟 没 有 擦 一 样 的 ， 失 望
3048,_,挺补水,0,功效,很 好 用 ， 挺 补 水 的
3065,_,很好,0,整体,货 已 收 到 了 ， 物 流 服 务 好 ， 质 量 很 好
422,_,不会紧绷,0,使用体验,感 觉 还 可 以 ， 洗 了 脸 不 会 紧 绷 ， 去 油 效 果 很 好 ， 用 起 来 很 舒 服 ， 泡 泡 多 ， 味 道 清 香 ， 这 个 价 格 很 划 算 。
566,赠品,很多,0,价格,还 不 错 吧 ， 给 老 妈 买 的 ， 还 送 了 很 多 赠 品 ， 如 果 用 着 好 ， 我 也 给 自 己 买 试 试
2128,_,不干燥,0,使用体验,淡 淡 的 香 味 ， 水 润 不 干 燥 ， 还 送 了 面 膜 和 卸 妆 水 ！
195,效果,不错,0,功效,面 膜 很 好 用 ， * * 平 台 有 保 障 ， 很 补 水 ， 效 果 不 错 的 。
2192,_,非常好,0,整体,非 常 好 的 一 款 产 品 ！ 使 用 没 毛 病 ， 效 果 好 ， 包 装 精 美 ， 送 人 自 用 都 可 以 ！ ！ ！ 推 荐 大 家 购 买 啊 ！ ！ 真 的 很 好 ！ ！ ！
473,_,好评,0,整体,补 水 效 果 特 别 好 ！ 好 评 ！ 比 实 体 店 的 价 格 优 惠 ， 物 流 也 快 ！ 一 直 信 赖 * * ！ 还 送 了 一 个 盒 子 ！
1969,_,不好用,1,整体,不 好 用 ， 有 点 胶 味
333,_,很好,0,整体,产 品 很 好 ， 啥 赠 品 都 没
2081,发货,很快,0,物流,发 货 很 快 ， 东 西 还 没 有 用 ， 看 着 不 错
1308,礼品,_,0,价格,很 服 帖 ， 不 错 。 送 了 礼 品 。
2752,物流,很快,0,物流,物 流 很 快 ， 包 装 完 好 ， 心 情 美 美 的 。 活 动 价 买 的 ， 多 送 了 一 个 替 换 装
2030,_,好卸妆,0,功效,涂 上 很 自 然 很 均 匀 ， 不 干 燥 ， 好 卸 妆 ， 值 得 拥 有
2991,_,不错,0,整体,情 人 节 拍 的 发 来 了 & 盒 很 划 算 哦 而 且 效 果 不 错 ， 薄 薄 的 补 水 想 着 用 完 了 在 来 买 ? ?
649,_,水嫩嫩的,0,使用体验,很 好 用 啊 ， 水 嫩 嫩 的 不 会 过 敏 ， 以 后 还 来 买
684,颜色,自然,0,功效,用 过 了 ， 感 觉 还 不 错 ， 不 油 腻 ， 颜 色 也 自 然
1087,_,好,0,整体,好 好 好 好 好
354,卸妆,温和,0,功效,第 二 次 购 买 了 ， 温 和 卸 妆 无 负 担 ， 卸 眼 妆 都 不 会 感 觉 刺 激 ， 也 不 干 ， 卸 的 干 净 ， 量 大 耐 用 。 挺 喜 欢 的
1751,补水效果,不错,0,功效,特 别 好 的 一 款 面 膜 ， 很 滋 润 补 水 效 果 也 不 错 ， 满 分 满 分 ， 以 后 继 续 买 ！
1963,_,好用,0,整体,包 装 高 档 ， 好 用 不 卡 粉 ， 遮 瑕 效 果 不 错
1247,_,不好用,1,整体,气 垫 还 行 ， 还 赠 送 两 替 换 装 ， 就 是 粉 扑 不 好 用 & @
1441,物流,好快,0,物流,物 流 好 快 啊 ， 昨 天 拍 ， 今 天 就 到 了 。 很 好 用 ， 又 实 惠
260,包装,坏了,1,包装,其 中 有 一 片 包 装 坏 了 ， 水 漏 的 其 他 上 面 都 是
1456,_,不好用,1,整体,不 好 用 很 烂
473,物流,快,0,物流,补 水 效 果 特 别 好 ！ 好 评 ！ 比 实 体 店 的 价 格 优 惠 ， 物 流 也 快 ！ 一 直 信 赖 * * ！ 还 送 了 一 个 盒 子 ！
2228,_,非常开心,0,整体,我 是 高 级 会 员 ， 非 常 开 心 。
2226,_,太划算了,0,价格,扫 码 ， 确 实 是 正 品 ， 大 家 放 一 百 个 心 去 买 ， 我 已 用 了 ， 非 常 非 常 好 ， 实 在 是 太 划 算 了 。
2095,_,显肤色,0,功效,非 常 好 ， 是 正 品 ， 和 我 在 专 柜 买 的 一 样 ， 很 自 然 显 肤 色
2157,精华,很多,0,成分,感 觉 特 别 好 用 精 华 很 多 ， 第 一 次 用 ， 看 看 效 果 ！
2181,_,很水润,0,使用体验,送 好 几 个 替 换 装 ！ 这 个 价 格 物 超 所 值 ！ 白 的 很 自 然 ， 很 水 润 ！ 我 觉 得 比 * * * 的 好 用
321,_,是正品,0,真伪,刚 才 试 用 一 下 ， 挺 好 ， ~ 扫 出 来 是 正 品 。 推 荐 购 买 。
334,_,水润,0,使用体验,隔 离 防 晒 霜 正 品 ， 我 己 经 用 过 了 ， 很 好 用 ， 非 常 适 合 干 燥 缺 水 的 皮 肤 ， 用 完 以 后 皮 肤 水 润 白 皙 ， 很 自 然 。
699,快递小哥服务态度,很好,0,物流,面 膜 是 正 品 ， 真 正 的 物 美 价 廉 ， 物 流 给 力 快 递 小 哥 服 务 态 度 很 好 。 点 赞 ！ 需 要 的 请 赶 快 入 手 啦 ！
1289,效果,不错,0,整体,还 没 有 用 ， 还 不 知 道 效 果 。 不 过 送 了 一 付 面 膜 效 果 不 错 ， 给 个 赞
2938,遮盖力,好,0,功效,* * * @ 霜 品 质 好 遮 盖 力 好 还 有 礼 品 赠 送 哦 ? ? ?
3080,味道,喜欢,0,气味,隔 离 霜 味 道 很 好 闻 。 是 我 喜 欢 的 味 道 ， 就 是 挤 出 来 的 时 候 一 直 往 外 出 ， 止 不 住
1846,_,挺好的,0,整体,东 西 挺 好 的
2176,_,非常好,0,整体,非 常 好 ？ ！ ！ ！ 东 西 很 不 错 ！ 物 流 很 快 ！ ！ ！ 没 压 力 ！
1834,_,白嫩,0,使用体验,大 小 刚 好 ， 水 份 足 ， 皮 肤 白 嫩
2565,物流速度,快,0,物流,* * * * 物 流 速 度 快 ， 商 品 价 格 优 惠 ！
1813,_,美美哒,0,整体,超 喜 欢 的 、 用 了 很 自 然 美 美 哒
2943,价格,便宜,0,价格,听 服 帖 ， 自 然 ， 关 键 价 格 便 宜
1544,_,挺好的,0,整体,东 西 挺 好 的 ， 一 共 两 个 替 换 装 ， 买 的 值 ， 用 着 也 好
51,快递,挺快的,0,物流,快 递 挺 快 的 ， 用 了 一 片 了 ， 目 前 没 有 过 敏
120,保湿效果,好,0,功效,用 过 一 瓶 了 ， 又 买 的 ， 隔 离 保 湿 效 果 好 ， 不 干
882,价格,很实惠,0,价格,面 膜 很 不 错 ， 补 水 挺 好 的 ， 价 格 也 很 实 惠 ， 还 送 了 三 敷 眼 贴 ， 很 好 用
1365,价位,很给力,0,价格,好 ， 一 直 用 这 个 牌 子 的 ， 双 十 一 价 位 就 很 给 力
2274,_,很舒服,0,使用体验,价 格 挺 实 惠 的 ， 用 着 也 很 舒 服 ， 下 次 还 会 来 购 买 的 ， 信 赖 * * ， 物 流 速 度 很 快
583,效果,不错,0,功效,挺 香 的 ， 感 觉 效 果 不 错 ， 泡 沫 很 多
2758,物流,快,0,物流,物 流 快 回 来 马 上 试 了 很 清 爽 不 油 腻
2244,_,挺干净,0,功效,清 洁 能 力 ： 洗 挺 干 净 又 挺 保 湿 不 干 燥
2830,_,很舒服,0,使用体验,喜 欢 ， 很 舒 服
1931,_,细腻,0,使用体验,* * 物 流 真 不 错 ， 前 一 天 下 单 第 二 天 就 收 到 了 。 第 二 天 迫 不 及 待 的 都 打 开 来 试 了 一 下 ， 细 腻 滋 润 好 评 ！
1059,_,一般般,2,整体,一 般 般 吧 ， 要 弄 很 多 才 有 泡 泡 ， 没 之 前 买 的 * * * 好 用
220,_,是假货,1,真伪,什 么 东 西 哦 ， 太 假 了 ， 忽 悠 人 的 哦 ， 质 量 没 有 第 一 次 买 的 好 ， 这 次 购 买 是 假 货 ， 太 失 望 了 。
1289,_,给个赞,0,整体,还 没 有 用 ， 还 不 知 道 效 果 。 不 过 送 了 一 付 面 膜 效 果 不 错 ， 给 个 赞
267,盒子颜值,很高,0,包装,粉 扑 设 计 的 非 常 棒 ， 盒 子 颜 值 很 高 。 用 了 再 来 追 评 。
1700,_,挺好的,0,整体,用 了 这 个 牌 子 的 面 膜 ， 真 的 挺 好 的 ， 现 在 又 买 了 ， 好 用
3049,客服态度,极差,1,服务,宝 贝 可 以 ， 客 服 态 度 极 差 。 导 购 & 客 服
2153,_,还行,0,整体,非 常 不 错 ， 超 级 喜 欢 ， 面 膜 还 行 ， 嘻 嘻 嘻
2458,_,很喜欢,0,整体,很 不 错 ， 物 流 很 快 ！ 很 喜 欢 ！ 赞 赞 赞 赞 赞 ！ 一 直 在 用 云 南 白 药 牙 膏 ！ 喜 欢 ！
2773,_,最垃圾,1,整体,质 量 不 怎 么 样 ， 挤 了 好 多 也 没 什 么 泡 沫 ， 感 觉 洗 不 净 的 样 子 ， 很 不 开 森 ， 是 我 用 过 洗 面 奶 最 垃 圾 的 一 次 。
2554,_,美白,0,功效,非 常 好 用 ， 不 干 ， 湿 润 ， 美 白 ， 效 果 好 ！
372,隔离效果,很好,0,功效,非 常 好 。 第 一 次 买 。 用 起 来 很 好 。 很 白 。 隔 离 效 果 很 好 。 也 不 壳 粉 以 后 会 继 续 购 买 送 了 赠 品 都 是 正 品
1008,物流,常快,0,物流,非 常 喜 欢 ， 物 超 所 值 。 超 赞 ， 物 流 还 常 快 ， 商 家 服 务 好 。 ?
23,_,还可以,0,整体,用 着 还 可 以 主 要 按 压 比 较 方 便 不 用 倒 出 来 那 种
1359,_,还可以,0,整体,还 可 以 ， 可 以 买
2455,_,好,0,整体,好 ? 和 实 物 描 述 的 一 样 不 错 值 得 购 买 物 流 也 快
166,_,太赞了,0,整体,慢 慢 的 一 箱 子 。 哈 哈 ， 太 赞 了
1525,_,不错,0,整体,颜 值 较 高 ， 用 着 不 错 ， 家 里 的 东 西 基 本 都 在 * * 买 ， * * 值 得 信 赖
1330,_,便宜了很多,0,价格,已 经 在 用 了 ， 跟 之 前 买 的 一 样 ， 便 宜 了 很 多 ！
1200,_,闷痘,1,使用体验,闷 痘 搓 泥 还 有 一 年 过 期 ， ， ， ， ， ， ， ， ， ，
802,_,没过敏,0,使用体验,用 着 没 过 敏 、 继 续 看 看
1117,_,很喜欢,0,整体,很 喜 欢 ， 我 肤 色 有 点 暗 黄 ， 还 怕 会 假 白 呢 ， 结 果 颜 色 正 好 。 做 活 动 的 时 候 买 的 ， 还 挺 划 算 的 。
1989,_,很满意,0,整体,味 道 很 喜 欢 ， 洗 完 脸 也 很 舒 服 不 干 燥 也 不 蜕 皮 ， 总 之 很 满 意 的 啦 ? ? ? ?
2232,_,不怎么样,1,整体,不 怎 么 样 ， 不 怎 么 起 泡 沫 ， 不 如 实 体 店 的 好 用
2798,_,最好用,0,整体,这 个 面 膜 是 我 用 的 最 好 用 的 一 个 ， 以 前 买 的 都 太 多 了 ， 这 个 跟 我 脸 刚 刚 好 ， 超 喜 欢
2934,洁肤,很好,0,功效,我 头 一 次 用 这 个 牌 子 ， 用 的 挺 好 的 ， 不 是 那 种 油 腻 腻 的 ， 洁 肤 很 好 ， 用 好 了 下 次 还 来 买 。
2165,_,喜欢,0,整体,很 好 的 一 次 购 物 ， 非 常 满 意 ， 细 腻 有 润 泽 喜 欢
